10000
b	 63.756472
a	 63.806258
b	 63.863613
a	 63.881384
b	 63.953537
a	 64.013025
b	 64.022168
a	 64.036606
b	 64.061924
a	 64.140235
b	 64.140238
a	 64.143597
b	 64.203122
a	 64.220569
b	 64.263433
a	 64.263907
b	 64.264291
a	 64.290447
b	 64.291146
a	 64.291149
b	 64.378586
a	 64.471280
b	 64.565744
a	 64.617088
b	 64.708906
a	 64.708913
b	 64.726695
a	 64.796682
b	 64.838079
a	 64.934422
b	 64.934834
a	 64.992106
b	 64.999585
a	 65.003441
b	 65.079969
a	 65.146898
b	 65.182662
a	 65.182890
b	 65.276624
a	 65.284151
b	 65.284152
a	 65.301987
b	 65.316321
a	 65.316333
b	 65.372900
a	 65.422131
b	 65.446653
a	 65.503072
b	 65.558588
a	 65.585163
b	 65.585646
a	 65.617234
b	 65.649213
a	 65.649276
b	 65.649282
a	 65.669101
b	 65.669799
a	 65.746184
b	 65.752083
a	 65.773658
b	 65.796847
a	 65.796850
b	 65.796858
a	 65.849681
b	 65.919038
a	 65.980287
b	 66.075716
a	 66.129434
b	 66.192909
a	 66.237834
b	 66.237835
a	 66.297481
b	 66.345596
a	 66.380370
b	 66.403187
a	 66.403189
b	 66.403192
a	 66.411829
b	 66.411863
a	 66.444415
b	 66.477304
a	 66.477548
b	 66.478513
a	 66.478517
b	 66.520030
a	 66.522611
b	 66.540204
a	 66.540208
b	 66.634783
a	 66.690366
b	 66.762520
a	 66.762536
b	 66.771235
a	 66.806709
b	 66.893007
a	 66.965301
b	 67.059138
a	 67.084672
b	 67.085385
a	 67.172541
b	 67.246733
a	 67.247585
b	 67.247593
a	 67.247602
b	 67.282927
a	 67.306816
b	 67.391401
a	 67.464573
b	 67.464622
a	 67.464689
b	 67.564407
a	 67.610076
b	 67.668865
a	 67.767061
b	 67.767074
a	 67.802552
b	 67.833868
a	 67.833876
b	 67.834503
a	 67.896235
b	 67.991889
a	 67.992421
b	 68.060558
a	 68.061141
b	 68.153338
a	 68.153341
b	 68.226508
a	 68.268190
b	 68.277947
a	 68.333492
b	 68.380149
a	 68.475591
b	 68.563254
a	 68.622131
b	 68.681785
a	 68.708297
b	 68.794489
a	 68.794512
b	 68.873484
a	 68.875650
b	 68.907901
a	 68.908140
b	 68.976929
a	 68.976942
b	 68.976943
a	 68.986330
b	 69.025147
a	 69.025154
b	 69.077419
a	 69.153831
b	 69.153838
a	 69.236530
b	 69.236553
a	 69.238434
b	 69.271691
a	 69.360008
b	 69.429941
a	 69.501533
b	 69.501540
a	 69.534733
b	 69.634647
a	 69.710403
b	 69.711064
a	 69.755518
b	 69.755527
a	 69.795515
b	 69.795856
a	 69.842674
b	 69.843196
a	 69.843203
b	 69.922838
a	 69.922845
b	 69.923241
a	 70.021632
b	 70.084798
a	 70.106990
b	 70.107066
a	 70.159762
b	 70.195396
a	 70.292221
b	 70.316468
a	 70.316789
b	 70.393612
a	 70.412104
b	 70.451702
a	 70.451706
b	 70.452572
a	 70.452578
b	 70.497920
a	 70.497929
b	 70.537693
a	 70.583449
b	 70.583525
a	 70.630650
b	 70.639603
a	 70.639654
b	 70.644947
a	 70.731582
b	 70.804830
a	 70.804902
b	 70.805498
a	 70.805525
b	 70.824072
a	 70.866949
b	 70.867008
a	 70.928664
b	 70.928673
a	 71.003584
b	 71.081558
a	 71.081630
b	 71.105204
a	 71.186357
b	 71.186362
a	 71.259006
b	 71.334765
a	 71.412289
b	 71.436544
a	 71.498508
b	 71.548073
a	 71.548718
b	 71.550516
a	 71.550570
b	 71.589327
a	 71.625750
b	 71.689096
a	 71.765734
b	 71.765742
a	 71.851276
b	 71.873147
a	 71.944741
b	 72.008627
a	 72.008721
b	 72.080220
a	 72.145748
b	 72.213069
a	 72.274551
b	 72.292213
a	 72.317530
b	 72.381918
a	 72.471336
b	 72.509027
a	 72.509031
b	 72.564207
a	 72.564219
b	 72.564227
a	 72.575882
b	 72.576056
a	 72.576092
b	 72.579870
a	 72.579878
b	 72.579883
a	 72.594259
b	 72.626517
a	 72.639515
b	 72.639588
a	 72.705039
b	 72.760152
a	 72.760250
b	 72.843817
a	 72.893805
b	 72.894254
a	 72.947779
b	 72.953601
a	 73.029179
b	 73.128417
a	 73.131380
b	 73.219055
a	 73.293968
b	 73.303936
a	 73.321470
b	 73.322117
a	 73.322296
b	 73.336889
a	 73.423080
b	 73.444566
a	 73.445219
b	 73.490862
a	 73.515435
b	 73.515604
a	 73.565338
b	 73.565347
a	 73.626930
b	 73.627459
a	 73.657020
b	 73.668694
a	 73.687036
b	 73.706905
a	 73.740682
b	 73.829209
a	 73.902584
b	 73.943748
a	 74.028637
b	 74.071956
a	 74.071968
b	 74.071974
a	 74.114116
b	 74.200514
a	 74.200535
b	 74.253782
a	 74.351408
b	 74.425676
a	 74.429343
b	 74.429344
a	 74.436737
b	 74.451005
a	 74.451063
b	 74.512249
a	 74.576633
b	 74.654757
a	 74.748914
b	 74.748918
a	 74.833202
b	 74.922479
a	 74.926420
b	 74.926454
a	 75.004896
b	 75.099373
a	 75.118184
b	 75.118803
a	 75.118852
b	 75.177465
a	 75.193744
b	 75.208632
a	 75.271814
b	 75.324941
a	 75.324954
b	 75.366137
a	 75.433293
b	 75.433298
a	 75.433363
b	 75.444585
a	 75.444616
b	 75.498163
a	 75.498425
b	 75.520640
a	 75.572634
b	 75.614505
a	 75.614513
b	 75.640626
a	 75.662977
b	 75.688806
a	 75.740421
b	 75.747797
a	 75.792290
b	 75.797265
a	 75.873012
b	 75.949280
a	 76.020874
b	 76.020968
a	 76.021700
b	 76.058191
a	 76.070873
b	 76.082400
a	 76.169847
b	 76.169942
a	 76.169950
b	 76.170448
a	 76.235976
b	 76.314400
a	 76.388215
b	 76.388223
a	 76.406500
b	 76.450369
a	 76.524594
b	 76.607772
a	 76.689357
b	 76.768279
a	 76.768280
b	 76.796802
a	 76.812937
b	 76.813621
a	 76.897882
b	 76.949508
a	 76.987472
b	 77.036667
a	 77.036669
b	 77.122608
a	 77.155399
b	 77.155413
a	 77.155685
b	 77.155687
a	 77.164632
b	 77.164688
a	 77.164690
b	 77.189038
a	 77.194697
b	 77.195495
a	 77.295208
b	 77.295973
a	 77.304887
b	 77.311545
a	 77.410312
b	 77.410603
a	 77.426541
b	 77.496273
a	 77.506044
b	 77.506565
a	 77.529520
b	 77.588441
a	 77.588515
b	 77.588521
a	 77.588529
b	 77.662188
a	 77.756866
b	 77.850857
a	 77.874573
b	 77.927438
a	 77.981824
b	 77.981832
a	 78.078713
b	 78.173942
a	 78.193777
b	 78.219694
a	 78.319360
b	 78.320274
a	 78.417660
b	 78.473293
a	 78.474229
b	 78.569996
a	 78.622507
b	 78.623281
a	 78.723269
b	 78.778494
a	 78.812921
b	 78.912266
a	 78.929123
b	 78.929127
a	 78.988720
b	 79.043938
a	 79.077426
b	 79.125167
a	 79.125180
b	 79.146364
a	 79.238623
b	 79.267810
a	 79.305122
b	 79.338234
a	 79.338303
b	 79.338445
a	 79.413922
b	 79.413923
a	 79.453877
b	 79.532426
a	 79.562393
b	 79.562471
a	 79.562473
b	 79.605366
a	 79.646885
b	 79.731184
a	 79.808151
b	 79.884086
a	 79.899073
b	 79.949055
a	 79.966309
b	 80.034751
a	 80.090750
b	 80.104362
a	 80.105190
b	 80.178752
a	 80.178755
b	 80.248098
a	 80.248314
b	 80.327633
a	 80.336604
b	 80.374786
a	 80.399737
b	 80.474351
a	 80.474695
b	 80.476861
a	 80.556222
b	 80.570765
a	 80.570771
b	 80.652339
a	 80.652348
b	 80.652911
a	 80.744645
b	 80.786069
a	 80.855960
b	 80.932884
a	 80.937053
b	 80.979502
a	 81.045864
b	 81.045866
a	 81.045965
b	 81.046676
a	 81.112323
b	 81.146469
a	 81.190133
b	 81.265989
a	 81.359155
b	 81.359161
a	 81.378686
b	 81.406261
a	 81.406268
b	 81.439896
a	 81.439929
b	 81.439931
a	 81.459705
b	 81.469029
a	 81.469987
b	 81.518241
a	 81.606938
b	 81.666112
a	 81.742809
b	 81.808937
a	 81.820361
b	 81.893357
a	 81.893440
b	 81.904926
a	 81.957187
b	 82.015486
a	 82.017268
b	 82.017307
a	 82.021739
b	 82.084033
a	 82.100894
b	 82.101716
a	 82.113249
b	 82.113258
a	 82.120219
b	 82.120240
a	 82.194576
b	 82.194578
a	 82.201251
b	 82.258640
a	 82.270504
b	 82.270573
a	 82.313368
b	 82.400333
a	 82.446309
b	 82.461753
a	 82.518128
b	 82.518860
a	 82.594626
b	 82.669518
a	 82.725900
b	 82.725909
a	 82.725984
b	 82.794749
a	 82.817720
b	 82.916879
a	 82.950213
b	 82.976167
a	 83.002890
b	 83.038139
a	 83.099271
b	 83.099277
a	 83.130951
b	 83.218406
a	 83.253672
b	 83.253731
a	 83.257698
b	 83.334817
a	 83.373162
b	 83.373167
a	 83.429396
b	 83.453987
a	 83.454036
b	 83.469895
a	 83.553537
b	 83.646701
a	 83.730900
b	 83.731238
a	 83.805923
b	 83.899679
a	 83.915946
b	 83.951529
a	 83.979843
b	 84.061075
a	 84.061112
b	 84.160727
a	 84.161724
b	 84.228046
a	 84.319383
b	 84.404899
a	 84.456028
b	 84.549687
a	 84.629572
b	 84.716449
a	 84.783567
b	 84.811901
a	 84.831188
b	 84.874851
a	 84.961293
b	 84.983622
a	 85.052216
b	 85.141828
a	 85.189055
b	 85.189141
a	 85.195295
b	 85.237536
a	 85.312192
b	 85.313156
a	 85.377548
b	 85.463760
a	 85.486031
b	 85.486086
a	 85.571000
b	 85.584235
a	 85.637960
b	 85.684274
a	 85.720020
b	 85.802479
a	 85.880770
b	 85.955084
a	 85.981939
b	 86.010796
a	 86.073761
b	 86.142932
a	 86.178823
b	 86.266716
a	 86.356368
b	 86.356452
a	 86.375881
b	 86.375889
a	 86.417303
b	 86.417469
a	 86.465265
b	 86.492164
a	 86.549622
b	 86.550457
a	 86.646885
b	 86.647424
a	 86.660562
b	 86.693195
a	 86.694893
b	 86.722275
a	 86.805971
b	 86.831534
a	 86.840672
b	 86.840716
a	 86.840733
b	 86.883208
a	 86.966153
b	 87.017739
a	 87.050604
b	 87.125173
a	 87.199464
b	 87.199542
a	 87.237724
b	 87.248923
a	 87.280650
b	 87.314272
a	 87.350841
b	 87.428423
a	 87.428640
b	 87.523526
a	 87.601149
b	 87.678110
a	 87.730269
b	 87.759530
a	 87.782783
b	 87.782787
a	 87.864768
b	 87.963246
a	 88.014932
b	 88.015514
a	 88.017970
b	 88.090339
a	 88.173470
b	 88.211812
a	 88.306374
b	 88.383351
a	 88.466884
b	 88.466949
a	 88.543830
b	 88.543915
a	 88.543918
b	 88.553029
a	 88.578381
b	 88.654008
a	 88.689455
b	 88.702092
a	 88.702138
b	 88.702786
a	 88.764722
b	 88.772114
a	 88.773325
b	 88.824559
a	 88.840051
b	 88.884962
a	 88.896784
b	 88.984902
a	 89.060313
b	 89.060315
a	 89.092652
b	 89.093280
a	 89.157118
b	 89.216113
a	 89.217077
b	 89.249600
a	 89.249605
b	 89.249660
a	 89.250521
b	 89.255864
a	 89.277525
b	 89.277531
a	 89.356367
b	 89.362803
a	 89.375669
b	 89.375671
a	 89.403804
b	 89.448242
a	 89.452161
b	 89.452194
a	 89.506731
b	 89.506739
a	 89.533663
b	 89.586326
a	 89.684497
b	 89.722441
a	 89.722450
b	 89.722536
a	 89.789299
b	 89.857856
a	 89.955619
b	 89.992851
a	 89.993392
b	 90.005877
a	 90.052360
b	 90.052361
a	 90.056026
b	 90.056058
a	 90.135243
b	 90.175181
a	 90.252043
b	 90.297255
a	 90.325802
b	 90.403926
a	 90.432437
b	 90.465684
a	 90.558018
b	 90.645352
a	 90.727726
b	 90.779867
a	 90.867650
b	 90.919393
a	 90.922571
b	 90.922579
a	 90.993863
b	 91.031350
a	 91.032093
b	 91.032165
a	 91.039859
b	 91.138635
a	 91.210928
b	 91.307861
a	 91.342823
b	 91.426784
a	 91.476027
b	 91.480878
a	 91.503519
b	 91.512213
a	 91.512220
b	 91.512433
a	 91.512450
b	 91.530112
a	 91.538860
b	 91.538955
a	 91.538963
b	 91.539780
a	 91.621909
b	 91.694062
a	 91.716286
b	 91.793044
a	 91.892391
b	 91.892395
a	 91.892440
b	 91.921982
a	 91.921990
b	 91.922032
a	 91.988957
b	 92.011534
a	 92.046426
b	 92.131842
a	 92.224424
b	 92.224485
a	 92.224490
b	 92.295637
a	 92.307094
b	 92.389856
a	 92.480983
b	 92.498345
a	 92.498392
b	 92.582209
a	 92.586858
b	 92.674106
a	 92.674115
b	 92.720552
a	 92.729016
b	 92.741634
a	 92.741718
b	 92.741723
a	 92.783717
b	 92.851358
a	 92.894630
b	 92.959911
a	 92.962173
b	 93.037287
a	 93.084580
b	 93.084677
a	 93.090213
b	 93.177092
a	 93.229246
b	 93.229308
a	 93.235896
b	 93.322290
a	 93.324208
b	 93.393920
a	 93.491415
b	 93.527204
a	 93.544499
b	 93.619798
a	 93.644425
b	 93.644488
a	 93.744319
b	 93.744328
a	 93.844314
b	 93.857850
a	 93.857859
b	 93.876114
a	 93.909899
b	 93.909912
a	 93.992108
b	 94.069843
a	 94.098296
b	 94.099257
a	 94.099259
b	 94.099303
a	 94.108155
b	 94.149767
a	 94.153666
b	 94.195418
a	 94.248360
b	 94.270493
a	 94.302662
b	 94.390976
a	 94.425972
b	 94.447785
a	 94.499671
b	 94.599393
a	 94.677921
b	 94.761837
a	 94.855330
b	 94.948066
a	 94.957480
b	 94.996605
a	 95.041533
b	 95.068684
a	 95.078478
b	 95.085729
a	 95.164505
b	 95.233326
a	 95.233333
b	 95.315680
a	 95.365503
b	 95.460280
a	 95.524462
b	 95.578896
a	 95.646463
b	 95.668932
a	 95.726624
b	 95.727886
a	 95.727895
b	 95.783019
a	 95.882411
b	 95.934056
a	 95.963495
b	 96.030916
a	 96.078371
b	 96.164088
a	 96.164119
b	 96.226544
a	 96.286165
b	 96.294342
a	 96.306097
b	 96.306188
a	 96.317532
b	 96.320478
a	 96.320513
b	 96.320536
a	 96.357929
b	 96.366108
a	 96.426001
b	 96.515826
a	 96.570004
b	 96.648663
a	 96.652938
b	 96.688479
a	 96.688482
b	 96.721295
a	 96.721546
b	 96.736363
a	 96.736650
b	 96.777828
a	 96.777850
b	 96.793517
a	 96.793524
b	 96.848261
a	 96.929890
b	 97.001116
a	 97.001194
b	 97.008153
a	 97.008231
b	 97.080497
a	 97.092379
b	 97.130123
a	 97.130645
b	 97.157283
a	 97.215761
b	 97.306910
a	 97.306912
b	 97.335594
a	 97.336469
b	 97.410788
a	 97.411015
b	 97.434599
a	 97.450561
b	 97.531926
a	 97.531935
b	 97.603900
a	 97.603901
b	 97.604696
a	 97.674111
b	 97.755999
a	 97.756892
b	 97.768181
a	 97.768230
b	 97.860583
a	 97.860590
b	 97.860675
a	 97.907338
b	 97.973221
a	 98.006958
b	 98.068832
a	 98.069050
b	 98.105569
a	 98.173764
b	 98.174225
a	 98.257468
b	 98.303743
a	 98.308942
b	 98.356655
a	 98.356664
b	 98.441510
a	 98.537395
b	 98.609223
a	 98.685477
b	 98.738846
a	 98.760570
b	 98.779463
a	 98.871762
b	 98.923283
a	 98.930829
b	 98.989115
a	 98.996860
b	 99.088432
a	 99.113784
b	 99.120360
a	 99.120369
b	 99.177832
a	 99.177838
b	 99.196335
a	 99.196420
b	 99.218676
a	 99.218682
b	 99.218744
a	 99.277566
b	 99.304247
a	 99.365531
b	 99.457953
a	 99.503072
b	 99.595266
a	 99.627749
b	 99.628343
a	 99.629327
b	 99.629332
a	 99.701023
b	 99.702011
a	 99.735243
b	 99.770999
a	 99.774492
b	 99.774591
a	 99.807470
b	 99.878928
a	 99.966342
b	100.033069
a	100.033160
b	100.069436
a	100.086661
b	100.089897
a	100.167578
b	100.167582
a	100.216236
b	100.243074
a	100.257650
b	100.299108
a	100.332076
b	100.416991
a	100.484750
b	100.563009
a	100.563064
b	100.563920
a	100.563953
b	100.646072
a	100.697863
b	100.739337
a	100.811734
b	100.811800
a	100.815434
b	100.876646
a	100.901057
b	100.923945
a	100.924009
b	100.962341
a	100.962343
b	100.963242
a	100.963715
b	100.963717
a	101.062582
b	101.117034
a	101.117125
b	101.204993
a	101.288916
b	101.289128
a	101.327641
b	101.422636
a	101.422638
b	101.422642
a	101.474281
b	101.474298
a	101.508435
b	101.508481
a	101.568212
b	101.627969
a	101.627990
b	101.722763
a	101.740737
b	101.837184
a	101.837979
b	101.851208
a	101.890820
b	101.890866
a	101.919002
b	101.926157
a	101.931848
b	101.994566
a	102.035905
b	102.035993
a	102.054768
b	102.067604
a	102.067699
b	102.068386
a	102.071212
b	102.113946
a	102.168481
b	102.205843
a	102.289132
b	102.319121
a	102.319495
b	102.348814
a	102.414028
b	102.496225
a	102.588620
b	102.623616
a	102.623619
b	102.681578
a	102.741426
b	102.748791
a	102.787068
b	102.787963
a	102.842256
b	102.877805
a	102.877807
b	102.919643
a	103.018365
b	103.018372
a	103.062110
b	103.114678
a	103.199492
b	103.199499
a	103.298224
b	103.298237
a	103.341966
b	103.345861
a	103.345864
b	103.346318
a	103.444535
b	103.498780
a	103.582509
b	103.584155
a	103.607603
b	103.698788
a	103.699717
b	103.700890
a	103.723078
b	103.727632
a	103.727710
b	103.749428
a	103.766040
b	103.830617
a	103.863359
b	103.939931
a	103.940583
b	103.966266
a	104.000435
b	104.025672
a	104.025675
b	104.091508
a	104.094680
b	104.095066
a	104.191433
b	104.207920
a	104.213865
b	104.281463
a	104.313127
b	104.313786
a	104.335361
b	104.335832
a	104.335841
b	104.390302
a	104.391021
b	104.448762
a	104.453303
b	104.532272
a	104.536011
b	104.604452
a	104.671917
b	104.671993
a	104.761491
b	104.769313
a	104.769398
b	104.769400
a	104.828047
b	104.852961
a	104.853054
b	104.922528
a	104.980253
b	105.074631
a	105.074673
b	105.074709
a	105.100243
b	105.115358
a	105.164515
b	105.164519
a	105.237911
b	105.241210
a	105.294577
b	105.306861
a	105.401297
b	105.401314
a	105.474652
b	105.474654
a	105.474667
b	105.537052
a	105.578314
b	105.616085
a	105.675776
b	105.676002
a	105.677349
b	105.678117
a	105.689535
b	105.689618
a	105.689625
b	105.726980
a	105.727069
b	105.812766
a	105.813403
b	105.907884
a	105.908240
b	105.946664
a	105.990932
b	106.018729
a	106.018737
b	106.071283
a	106.102417
b	106.130886
a	106.197464
b	106.245185
a	106.267663
b	106.312237
a	106.377112
b	106.377201
a	106.423535
b	106.444749
a	106.444750
b	106.521647
a	106.545142
b	106.579854
a	106.584018
b	106.603585
a	106.695179
b	106.695228
a	106.700773
b	106.700776
a	106.700864
b	106.763203
a	106.826829
b	106.843708
a	106.922030
b	106.922117
a	106.923000
b	106.923319
a	106.952701
b	106.977915
a	107.011397
b	107.093516
a	107.101635
b	107.153571
a	107.237204
b	107.237235
a	107.244509
b	107.244603
a	107.244611
b	107.244617
a	107.343060
b	107.343068
a	107.422500
b	107.473716
a	107.555864
b	107.599862
a	107.689739
b	107.689745
a	107.689757
b	107.689762
a	107.689763
b	107.693307
a	107.698665
b	107.699481
a	107.786046
b	107.818671
a	107.894127
b	107.940703
a	108.004282
b	108.056004
a	108.078719
b	108.090393
a	108.157517
b	108.157702
a	108.200136
b	108.200150
a	108.200204
b	108.287195
a	108.338928
b	108.420289
a	108.460140
b	108.460144
a	108.464437
b	108.551323
a	108.552168
b	108.591522
a	108.625941
b	108.628510
a	108.628516
b	108.728271
a	108.780705
b	108.807519
a	108.881645
b	108.980398
a	108.980421
b	109.061992
a	109.126576
b	109.126582
a	109.169049
b	109.181910
a	109.249409
b	109.308960
a	109.321846
b	109.321861
a	109.416089
b	109.431377
a	109.495061
b	109.589536
a	109.632670
b	109.717839
a	109.811622
b	109.840080
a	109.913913
b	110.005581
a	110.005744
b	110.038490
a	110.038494
b	110.105418
a	110.178009
b	110.178506
a	110.252802
b	110.253444
a	110.309556
b	110.324081
a	110.329355
b	110.400968
a	110.401205
b	110.485083
a	110.514508
b	110.514509
a	110.554493
b	110.610655
a	110.658491
b	110.695439
a	110.714313
b	110.752566
a	110.792141
b	110.875873
a	110.894684
b	110.894745
a	110.937159
b	111.031981
a	111.031989
b	111.051257
a	111.125992
b	111.138783
a	111.211425
b	111.211431
a	111.247284
b	111.252825
a	111.282492
b	111.282553
a	111.283209
b	111.283261
a	111.328147
b	111.328180
a	111.328188
b	111.413945
a	111.414856
b	111.441001
a	111.498928
b	111.588250
a	111.640925
b	111.706578
a	111.802033
b	111.802287
a	111.880953
b	111.979717
a	112.017989
b	112.017994
a	112.091873
b	112.091969
a	112.092022
b	112.092099
a	112.169863
b	112.247600
a	112.252562
b	112.253796
a	112.288037
b	112.305248
a	112.318613
b	112.323981
a	112.324032
b	112.363526
a	112.368278
b	112.403165
a	112.452391
b	112.497772
a	112.515896
b	112.516819
a	112.614751
b	112.614824
a	112.629508
b	112.646657
a	112.646672
b	112.717864
a	112.718726
b	112.758273
a	112.759089
b	112.801761
a	112.801818
b	112.802455
a	112.802877
b	112.803836
a	112.867751
b	112.868338
a	112.885970
b	112.920318
a	112.997036
b	112.997105
a	113.028752
b	113.105425
a	113.158712
b	113.207369
a	113.273287
b	113.369765
a	113.369787
b	113.428054
a	113.446009
b	113.544121
a	113.570738
b	113.641873
a	113.723696
b	113.747577
a	113.747581
b	113.789820
a	113.848334
b	113.893465
a	113.992881
b	113.993699
a	113.993758
b	114.010229
a	114.010274
b	114.060091
a	114.060094
b	114.145672
a	114.240569
b	114.313938
a	114.339777
b	114.341222
a	114.393163
b	114.479158
a	114.560357
b	114.560545
a	114.560548
b	114.632232
a	114.632277
b	114.632795
a	114.640568
b	114.708803
a	114.757772
b	114.809005
a	114.900151
b	114.966999
a	115.032351
b	115.101185
a	115.187403
b	115.187446
a	115.270919
b	115.271292
a	115.305678
b	115.311359
a	115.311843
b	115.315394
a	115.376812
b	115.466284
a	115.488900
b	115.552851
a	115.609370
b	115.623922
a	115.623926
b	115.723495
a	115.765773
b	115.765829
a	115.815153
b	115.863580
a	115.921969
b	115.976288
a	116.011573
b	116.033041
a	116.085932
b	116.180084
a	116.248330
b	116.313765
a	116.367140
b	116.414985
a	116.439408
b	116.439685
a	116.451159
b	116.492278
a	116.550555
b	116.559783
a	116.560277
b	116.654706
a	116.730093
b	116.743704
a	116.744140
b	116.815488
a	116.832183
b	116.832196
a	116.887128
b	116.968264
a	117.002148
b	117.093263
a	117.093272
b	117.152005
a	117.229987
b	117.232702
a	117.248450
b	117.328105
a	117.328107
b	117.383032
a	117.424906
b	117.451862
a	117.451887
b	117.451971
a	117.456870
b	117.456879
a	117.475672
b	117.501291
a	117.505810
b	117.579936
a	117.633687
b	117.650259
a	117.685903
b	117.779544
a	117.779611
b	117.779613
a	117.815347
b	117.904696
a	117.915874
b	117.963308
a	117.981229
b	117.981235
a	117.998912
b	118.051093
a	118.117560
b	118.117563
a	118.117564
b	118.214361
a	118.266907
b	118.319842
a	118.375466
b	118.412804
a	118.440246
b	118.474518
a	118.474883
b	118.537856
a	118.538449
b	118.538783
a	118.561544
b	118.588173
a	118.621331
b	118.650026
a	118.650035
b	118.691881
a	118.733509
b	118.785181
a	118.785188
b	118.785843
a	118.863030
b	118.863032
a	118.900580
b	118.947562
a	118.950360
b	119.026819
a	119.113362
b	119.171328
a	119.237810
b	119.257697
a	119.319691
b	119.319695
a	119.387226
b	119.466983
a	119.476510
b	119.498682
a	119.517540
b	119.517607
a	119.517650
b	119.587043
a	119.622711
b	119.690000
a	119.690956
b	119.764579
a	119.764652
b	119.787620
a	119.834204
b	119.892143
a	119.981035
b	120.067228
a	120.067230
b	120.122682
a	120.122687
b	120.188873
a	120.260524
b	120.280111
a	120.369302
b	120.382816
a	120.445783
b	120.446605
a	120.470369
b	120.530244
a	120.582538
b	120.610085
a	120.652671
b	120.656898
a	120.713774
b	120.726531
a	120.771113
b	120.775746
a	120.776264
b	120.870679
a	120.902843
b	120.982421
a	121.062188
b	121.121847
a	121.176783
b	121.233336
a	121.330150
b	121.404046
a	121.405230
b	121.405232
a	121.504919
b	121.505712
a	121.505768
b	121.524893
a	121.624227
b	121.718353
a	121.755040
b	121.788392
a	121.796927
b	121.813490
a	121.842234
b	121.902183
a	121.968710
b	122.038043
a	122.122175
b	122.145831
a	122.157754
b	122.185230
a	122.185233
b	122.257070
a	122.257895
b	122.351106
a	122.416281
b	122.461897
a	122.465578
b	122.520511
a	122.565036
b	122.623257
a	122.623275
b	122.691968
a	122.691974
b	122.770443
a	122.858128
b	122.912806
a	122.991141
b	123.009304
a	123.105969
b	123.106341
a	123.117660
b	123.171237
a	123.181005
b	123.193557
a	123.224999
b	123.294427
a	123.370994
b	123.382328
a	123.382334
b	123.446869
a	123.541733
b	123.575147
a	123.647814
b	123.647821
a	123.684113
b	123.684372
a	123.684376
b	123.684504
a	123.684549
b	123.684558
a	123.729724
b	123.804072
a	123.825985
b	123.825993
a	123.825996
b	123.908725
a	123.934117
b	123.943642
a	124.006104
b	124.078545
a	124.079544
b	124.079550
a	124.134129
b	124.134695
a	124.223979
b	124.223983
a	124.318982
b	124.403910
a	124.491347
b	124.517236
a	124.519558
b	124.595030
a	124.595034
b	124.642659
a	124.670200
b	124.670245
a	124.762799
b	124.762881
a	124.795612
b	124.851795
a	124.858521
b	124.885165
a	124.944354
b	124.944606
a	124.975735
b	124.975832
a	124.975900
b	124.975907
a	124.975914
b	124.989379
a	125.073674
b	125.073683
a	125.088049
b	125.134266
a	125.134274
b	125.149127
a	125.190291
b	125.263642
a	125.308755
b	125.308954
a	125.365640
b	125.407376
a	125.407380
b	125.418923
a	125.458915
b	125.516177
a	125.522773
b	125.522778
a	125.537515
b	125.537596
a	125.537603
b	125.605447
a	125.679858
b	125.691971
a	125.788655
b	125.796531
a	125.881268
b	125.976942
a	125.996341
b	126.013035
a	126.110401
b	126.153366
a	126.153790
b	126.196549
a	126.246334
b	126.250608
a	126.309740
b	126.402093
a	126.402864
b	126.402870
a	126.457446
b	126.546985
a	126.609616
b	126.609637
a	126.692361
b	126.704840
a	126.729809
b	126.771383
a	126.771609
b	126.797362
a	126.798203
b	126.798219
a	126.806466
b	126.902833
a	126.959525
b	127.036452
a	127.038937
b	127.039014
a	127.100997
b	127.101083
a	127.132310
b	127.231604
a	127.311533
b	127.312385
a	127.361653
b	127.404248
a	127.498830
b	127.510108
a	127.524970
b	127.541703
a	127.624989
b	127.624991
a	127.687702
b	127.724668
a	127.810163
b	127.810170
a	127.857809
b	127.862172
a	127.862399
b	127.897221
a	127.995408
b	128.038304
a	128.060822
b	128.132443
a	128.181840
b	128.201632
a	128.201726
b	128.240710
a	128.240714
b	128.240748
a	128.325482
b	128.325491
a	128.325498
b	128.342674
a	128.343119
b	128.376446
a	128.390767
b	128.391403
a	128.391966
b	128.414455
a	128.482797
b	128.495335
a	128.561261
b	128.594399
a	128.594568
b	128.619247
a	128.619256
b	128.698983
a	128.698986
b	128.698991
a	128.699057
b	128.770370
a	128.797065
b	128.851994
a	128.852003
b	128.886174
a	128.886416
b	128.926275
a	128.977627
b	128.977630
a	129.037043
b	129.058407
a	129.065639
b	129.065646
a	129.065654
b	129.108510
a	129.112326
b	129.112367
a	129.117150
b	129.173277
a	129.219942
b	129.219947
a	129.219951
b	129.247472
a	129.247525
b	129.315009
a	129.367792
b	129.395651
a	129.461644
b	129.551578
a	129.595013
b	129.595068
a	129.670902
b	129.726565
a	129.744087
b	129.806038
a	129.884706
b	129.959403
a	129.959949
b	130.024625
a	130.025488
b	130.026253
a	130.085718
b	130.140517
a	130.141414
b	130.142279
a	130.184738
b	130.192193
a	130.192197
b	130.258431
a	130.258827
b	130.258833
a	130.313224
b	130.381163
a	130.402658
b	130.491037
a	130.514806
b	130.574385
a	130.609264
b	130.651485
a	130.666671
b	130.730070
a	130.792735
