7978
p 41392.5
r 41397.8
p 41406.1
r 41412.6
p 41464.1
r 41475.6
s 41506.2
q 41509.6
s 41615.8
p 41621.8
q 41637.3
s 41679.6
r 41703.8
p 41713.2
q 41792.6
r 41897.1
p 41913
s 41923
q 41931.7
s 41935.8
q 41995
s 42002.8
q 42007.1
r 42025.6
s 42058.4
p 42087.6
r 42121.2
p 42145.3
q 42149.3
s 42154.5
q 42202.3
r 42203.2
p 42207.9
r 42220.3
s 42223.1
q 42250.7
p 42279.6
r 42315.5
p 42338.8
s 42385.6
q 42391.2
r 42401.4
p 42403.1
r 42405.9
s 42415.1
q 42435.3
s 42447.3
q 42447.4
s 42449.9
q 42460.9
p 42470.5
s 42498
r 42505
q 42507
p 42510.3
r 42547
p 42561.1
r 42586.3
p 42622.9
s 42624.3
q 42651.7
s 42652.8
r 42686.3
q 42690.3
s 42744.6
q 42749.1
s 42775.4
q 42783
p 42786
s 42790.3
r 42800.7
p 42850.4
r 42902.5
q 42937.2
s 42940.3
q 42963.1
s 42976.3
q 42982.1
p 43003.4
r 43035.3
p 43051.4
r 43068.5
p 43069.3
r 43083.4
s 43087.8
q 43103.5
s 43106.9
p 43114.4
q 43140.9
r 43144.3
s 43177.8
p 43234
r 43254.7
q 43262.7
s 43288.3
p 43293.6
q 43313.2
r 43320.9
s 43336.8
q 43352
s 43356.8
p 43399.7
r 43415.5
q 43437.1
s 43449.1
p 43485.3
q 43495.7
s 43498.2
q 43566.6
s 43585.1
r 43619.8
q 43631.2
p 43654.1
s 43681.6
r 43714.1
p 43719.4
q 43725.5
r 43749.3
p 43766
s 43848.6
r 43850.6
q 43852.2
s 43884.3
p 43898.1
q 43944
s 43954.3
r 43963
q 44005.5
p 44007.8
r 44035.5
s 44074.3
p 44087.4
q 44099.8
s 44119.3
r 44131.1
p 44135.9
r 44149.6
p 44151
r 44190.5
q 44194.5
s 44213.3
p 44213.8
q 44217.6
s 44225.3
q 44252
s 44299
q 44312.5
r 44321.2
p 44329.6
s 44349
q 44361.6
r 44372.7
p 44381
r 44431.4
p 44458.9
s 44480.4
q 44506.5
s 44563.7
r 44625.6
p 44626.6
r 44638
p 44689.1
q 44690.6
r 44708.4
s 44725.1
q 44757.5
p 44758.1
r 44758.8
p 44797.4
s 44815.9
q 44825.7
s 44848
r 44867.3
q 44880.9
p 44889.2
s 44909.8
r 44933.7
q 44968
s 44980.8
p 44997.7
q 45024.7
s 45074.8
r 45075.3
p 45081.5
q 45099
r 45101.3
s 45115.8
q 45118.6
s 45141.4
p 45186.6
r 45187.5
q 45232
s 45244.4
q 45244.8
p 45245.5
s 45266.1
q 45291.8
r 45307.7
s 45363.3
p 45386.9
r 45399
p 45415.7
r 45432.1
p 45473.2
r 45495.8
q 45498.9
p 45499.9
s 45509.8
r 45544.9
q 45561.6
p 45561.8
s 45564.7
q 45568.9
r 45601.9
s 45603.7
q 45604.5
s 45622.9
p 45665.4
r 45675.2
q 45714.1
p 45740.5
s 45743.2
q 45757.4
r 45801.9
p 45823.3
r 45829.2
p 45877.4
s 45893
q 45893.9
r 45896.4
s 45897.4
p 45916.8
r 45917.1
q 45922.1
p 45935.9
r 45939.8
s 45972.2
q 45983.1
s 46017.2
p 46033.8
q 46039.1
s 46041.4
q 46042.1
r 46059.4
p 46086.8
r 46095.7
s 46104
p 46134.6
r 46149
q 46181.4
p 46191.3
r 46193
p 46194.6
s 46234.9
q 46262.5
r 46267.3
p 46274.6
r 46285
s 46322.6
q 46339.4
s 46366.4
q 46450.7
s 46488.5
q 46492.2
p 46502.9
s 46567.9
r 46626.5
q 46628.6
p 46633.2
s 46649.9
r 46706
q 46744.8
s 46755.6
q 46756.9
p 46762.8
r 46847.5
s 46878
q 46900
s 46900.9
p 46904.3
r 46916.3
q 46944.9
s 46970.6
q 46971.8
p 46981.5
r 46991.6
p 46993.4
s 47011
q 47014.8
s 47019.4
q 47039
r 47061.6
p 47067.8
r 47116.5
s 47118.2
q 47158.1
p 47190.1
s 47205.9
q 47255.3
r 47256.1
p 47302.9
s 47342.1
r 47345.2
p 47362.5
q 47391.6
s 47395.2
q 47412.1
r 47429.8
s 47435
q 47567
s 47567.4
q 47583.9
p 47603.2
s 47606.4
r 47621.1
p 47635.2
q 47652.2
r 47671.3
p 47673
s 47674
q 47675.4
r 47685.6
s 47690.9
p 47710
r 47724.2
p 47735.6
q 47752.4
s 47753.3
q 47753.8
s 47754.6
r 47781.7
p 47791
q 47865.6
s 47886
r 47888.5
q 48041
s 48052
p 48100.3
r 48122.6
q 48138.3
s 48146.8
q 48148.1
s 48155.3
q 48158.1
p 48186.7
r 48209
s 48211
q 48231.3
p 48251.5
r 48259.6
p 48268.2
s 48290.5
q 48310.9
s 48320.7
r 48340.4
q 48346.3
s 48354.2
q 48358.3
s 48362.9
q 48396.7
p 48419.8
r 48448.8
p 48485.5
r 48499.1
s 48502.4
q 48581.5
p 48587
r 48592.2
p 48599
r 48614.7
p 48625.5
s 48625.9
q 48640.8
s 48654.6
q 48668.5
s 48674.7
q 48756.4
s 48787.2
r 48799.7
p 48815.6
q 48830
s 48838.7
q 48840
s 48849
q 48870.2
r 48874.4
s 48883.3
q 48900.6
p 48912.9
s 49006.8
r 49040.9
p 49051.2
q 49055.8
r 49068
s 49098.1
p 49101.1
q 49102.8
s 49103.9
q 49116.1
s 49200.7
r 49213.9
q 49225.3
p 49225.6
s 49234.3
r 49287.5
q 49306.4
p 49313.6
s 49334.3
r 49335.1
p 49351.6
q 49355.8
s 49399.9
q 49405.1
r 49441.5
p 49460.1
s 49485.3
q 49485.8
r 49486.8
p 49518.1
r 49542.4
p 49544.8
s 49572.7
r 49586.4
q 49626.2
p 49638
s 49649.1
r 49734.1
p 49760.7
q 49791.4
r 49792.1
p 49821.1
s 49828.7
r 49878.8
p 49936.3
q 49945.5
s 49948.3
q 49957.4
r 49985.8
p 50024.8
r 50037.4
p 50046.2
r 50064.3
s 50080.5
q 50110.5
p 50114.5
s 50131.9
q 50150.4
r 50168.6
s 50180.2
q 50192.2
s 50199.1
q 50215.8
s 50233.1
p 50256.2
r 50305.1
q 50325
s 50357.5
p 50417.5
r 50423.4
p 50434.4
r 50438.3
p 50448.5
r 50464.4
q 50468.9
s 50472.6
p 50495.9
r 50497.7
p 50528.3
r 50561.8
p 50588.5
r 50590.3
q 50619.9
s 50627.6
q 50669.5
s 50691
p 50714.5
q 50766
s 50790.7
q 50802.7
s 50825.1
q 50865.8
s 50881.9
r 50893.3
q 50900.3
s 50913
p 50913.4
q 50931.2
r 50936.7
s 50962.2
p 50982.3
q 51004.1
r 51014.3
s 51024.7
p 51065.6
q 51100.6
s 51104.3
q 51107
r 51124.9
s 51130.5
q 51137.9
s 51182.7
p 51202.9
q 51269.4
s 51275.5
r 51277.7
p 51305.6
r 51372
q 51400.9
p 51451.8
s 51457.5
r 51459.8
p 51481.7
q 51482.4
r 51512.3
p 51515.5
s 51528
r 51539
p 51548.8
r 51601
q 51607.6
s 51638.5
p 51640.1
r 51651.5
q 51748
s 51764.3
p 51769.8
r 51771
p 51791
r 51807.7
q 51809.9
s 51873.3
q 51909.3
s 51920.1
q 51924
p 51928.3
r 51944.5
s 51944.7
p 51946.7
r 52043.8
p 52075.9
r 52089.6
p 52098.7
r 52105.3
q 52105.5
s 52108.5
q 52111
s 52124.5
q 52130.1
p 52138.5
r 52140.2
p 52153.9
s 52168.3
r 52169.7
q 52187.6
s 52215.8
p 52250.4
r 52261.4
q 52269.7
s 52278.4
p 52284.8
q 52300.2
s 52301.4
r 52313.5
p 52331
q 52342
r 52360.2
p 52375.1
r 52445.8
s 52455.7
q 52494.4
s 52538.7
p 52568.3
r 52596
p 52602.8
q 52608.7
r 52718.4
s 52732.9
p 52748
q 52771.2
r 52787
s 52789.1
p 52934.8
q 52944.8
s 52990.3
r 53013.4
p 53020.9
r 53021
q 53032.8
p 53055.8
s 53067.7
q 53073.2
r 53080.9
p 53086.2
s 53115.7
q 53122.3
s 53142.3
r 53145.2
q 53159.7
s 53180.3
q 53200
p 53257.1
s 53262.8
q 53273.7
r 53284.9
s 53294.7
q 53318.2
p 53322.6
s 53335.5
r 53361
q 53399.9
p 53402.6
s 53404.4
q 53440.6
s 53492.3
r 53521.7
p 53528.2
r 53541
q 53546.6
s 53569.5
p 53594.9
q 53615
r 53632.3
p 53633
s 53654
q 53660.1
s 53665.8
r 53676.8
q 53695.8
s 53717.5
q 53723.8
p 53730.5
r 53780.9
p 53787.1
r 53838.8
s 53851
q 53887.8
p 53890.9
r 53938.2
p 53978.3
s 53996.9
r 54045.3
p 54084.2
r 54144.2
p 54145
r 54160.3
q 54162.1
p 54174.8
r 54188.5
p 54205.8
s 54218.1
r 54223.3
p 54231.2
r 54238.9
q 54269.7
p 54270.6
r 54290.8
p 54343
s 54385.7
r 54389.5
q 54413.2
p 54427.8
s 54452
r 54454.6
p 54480.5
r 54623.4
p 54640.5
q 54657.3
r 54674.9
p 54759.4
r 54789.7
p 54793.5
r 54802.8
p 54850.8
s 54889.9
r 54904
p 54904.9
r 54923.2
p 54949.5
r 54961.9
q 54967.2
p 54984.7
s 55026.1
r 55029.8
p 55044.9
q 55051
s 55072.5
r 55075.4
q 55123.1
s 55133.6
p 55146.8
q 55162.7
r 55167.9
p 55175.6
r 55194.7
s 55214.7
p 55216.9
r 55248
q 55255.1
p 55281
s 55284.1
r 55310.4
q 55339.7
p 55397.4
r 55405.1
s 55410.1
p 55422.4
r 55466.9
q 55476.9
s 55479.7
p 55527.4
q 55538.1
s 55540.8
r 55550.8
p 55563.3
q 55600
r 55654.7
s 55661.9
q 55669.7
p 55688.9
s 55715
q 55723.7
s 55743.1
q 55746.6
s 55772.9
r 55774.3
p 55802.6
q 55809.8
r 55837.1
p 55850.8
s 55887.3
r 55923.8
q 55941.2
p 55942.7
s 55968.9
q 55996.6
r 56085.8
s 56097.9
p 56125.5
q 56129.5
r 56162.9
p 56225.7
s 56331.5
q 56339.2
s 56366.7
q 56371.2
r 56400.8
p 56420.6
s 56430.8
r 56431.8
q 56479.6
s 56481.6
q 56485
s 56492.2
p 56494.9
q 56508.1
r 56514.6
s 56522
q 56542.4
s 56554.7
p 56555.5
q 56568.3
s 56568.8
r 56569.6
q 56573.8
s 56666.4
p 56687.7
q 56715.1
s 56737.8
r 56747.1
q 56782.4
s 56786.2
p 56819.3
q 56827.1
s 56847.9
r 56864.9
q 56873.2
s 56880.1
q 56886.5
s 56898.9
p 56980.2
q 57006.5
r 57009.5
s 57016
q 57028.4
s 57040.3
q 57055.2
s 57082.7
p 57083.6
r 57107.9
p 57112.8
r 57115.7
q 57119.4
s 57168.5
p 57210.4
q 57225.7
s 57258.2
r 57363
p 57364.3
q 57457.3
r 57497.1
s 57509.5
p 57511.6
r 57533
p 57567.5
q 57576.2
r 57596.3
p 57675.2
s 57676.2
r 57688.9
p 57689.4
r 57709.8
q 57711
p 57756.9
r 57760.5
s 57800.8
p 57801.8
q 57815.3
r 57816.2
s 57816.2
p 57826.5
q 57845.6
r 57890.6
s 57922.9
q 57932
s 57943.8
q 57999.4
s 58019.5
q 58037.8
p 58048.3
s 58086.8
q 58094.5
s 58095
q 58125.3
s 58137.1
r 58137.9
q 58168.7
s 58186.6
q 58194.4
p 58211.3
s 58214.2
q 58258.6
s 58348.5
q 58359.1
r 58367.3
s 58372.7
q 58400.7
s 58402.2
q 58419.8
p 58436.7
r 58446
s 58453.1
p 58485.7
q 58516.1
r 58554.5
s 58561.3
p 58572
r 58578
q 58586.1
p 58590.4
r 58610.3
s 58617.8
p 58618.8
r 58673.6
p 58681.9
q 58733.1
s 58794
q 58806.5
s 58836.4
q 58841
s 58857.1
r 58865.6
p 58925.4
q 58934.5
r 58943
p 58948.4
s 59024.1
r 59046.3
q 59076.3
s 59146.6
q 59149
p 59164.8
s 59211.8
r 59257.3
p 59291.7
r 59320.1
p 59345.6
q 59395.9
r 59400
p 59417.9
r 59472.3
p 59475.6
r 59513.2
s 59517.9
p 59554.3
q 59575.9
s 59576
q 59598.3
s 59599.5
q 59629.5
r 59639.6
s 59664.1
p 59696.8
q 59719
s 59735.1
q 59752.3
s 59763.7
r 59767
p 59811.3
q 59818.5
r 59854.4
s 59905.6
q 59907.7
s 59920.3
p 59923
r 59958.4
q 59975.4
p 59986
r 59996.8
p 60005.8
r 60022
s 60057.7
q 60085.8
p 60126.3
s 60171.6
r 60210.7
p 60222.6
r 60226.9
q 60228.2
p 60248.4
s 60278.7
q 60283.1
s 60283.7
r 60329.4
q 60347.9
s 60350.9
p 60387.8
r 60395
p 60425.2
r 60443.2
p 60445.1
q 60463.3
r 60473.9
s 60481.2
q 60490.8
s 60519.2
q 60531.7
s 60538
q 60555.7
p 60568
s 60578.1
q 60584.9
r 60601.3
s 60608.3
p 60624.3
q 60627.3
s 60628.8
q 60632.4
r 60696.3
p 60753.7
s 60757.1
r 60769.2
p 60824.1
r 60832.8
p 60836.5
q 60843.9
s 60846.3
r 60886.9
q 60899.5
p 60900
r 60915.1
s 60929.7
p 60935
q 60936.4
s 60938.9
q 60947.6
s 60978.2
q 60996.8
r 61003.2
s 61021.3
q 61069
p 61108.7
s 61131.2
q 61134.9
s 61146.3
r 61152.1
p 61154.4
r 61163.4
q 61178.6
p 61181.4
r 61181.7
s 61203.4
p 61221.6
q 61221.6
s 61230.8
r 61303.1
q 61319.1
p 61319.4
r 61321.9
s 61340.5
q 61368.9
p 61379.8
s 61380.2
r 61392.1
q 61433.4
s 61439.9
q 61453
s 61474.6
p 61484.1
q 61499
r 61517.4
s 61544.2
q 61551.3
s 61552.5
q 61595.8
s 61622.5
p 61625
q 61635.3
s 61635.6
q 61682.2
r 61686.8
p 61706.5
s 61733.7
q 61744.1
s 61758.9
r 61774.1
q 61788.1
s 61815.8
p 61874.1
q 61905.2
s 61946.3
r 61953.9
q 61995.5
p 61999
s 62008.8
q 62030.3
r 62054.5
s 62089.3
p 62125.5
r 62136.7
p 62148.3
q 62174.1
r 62202.9
s 62234.3
q 62236.2
p 62247.2
s 62279.6
q 62299.2
r 62313.9
s 62335.1
p 62356.9
q 62364.4
r 62367.2
p 62414.5
r 62414.7
p 62422.5
r 62428
s 62443.4
p 62477.9
q 62495.3
s 62496.4
r 62564.7
p 62583.4
q 62592.9
s 62597.1
q 62609
r 62616.5
s 62628.6
q 62651.5
s 62673.4
q 62674.6
s 62714.1
p 62723.9
q 62734.6
s 62738.3
q 62778.5
s 62793.7
q 62824.6
r 62828.5
p 62834.1
r 62845
s 62877.9
q 62893.3
s 62897.5
q 62905.8
p 62907.6
s 62935.6
r 62962.5
p 62974.7
q 62985.5
s 62993.7
q 62996.4
s 63011.6
q 63038.2
r 63065.9
p 63135.2
r 63170.8
s 63198.9
q 63200.7
s 63215.2
p 63217.2
r 63226.3
p 63227.4
r 63245.7
q 63289.9
p 63316.1
r 63340.1
s 63341.4
q 63341.7
s 63351.4
q 63351.6
s 63390.4
p 63398.5
r 63407.6
q 63413.5
p 63416.5
r 63502.9
p 63519.5
s 63545.6
r 63556.4
p 63562.1
r 63621.5
p 63648
q 63667
r 63669.4
p 63672
r 63725.6
s 63735.3
p 63748
q 63765.4
s 63776.6
r 63779.9
p 63794.9
r 63800.5
q 63805.6
p 63817
s 63824.6
r 63830
q 63832.9
s 63836.4
p 63842
r 63869.3
p 63913.4
r 63914.5
q 63948.1
p 64000.7
s 64012.7
r 64020.5
q 64025
s 64028.6
q 64037.4
p 64044.6
r 64050
p 64068.2
s 64075.7
q 64103.1
s 64111.2
q 64170.3
r 64177.6
p 64201.6
s 64205
r 64207.8
p 64242.4
r 64249.9
p 64252.1
q 64271.2
s 64319.4
q 64378.4
r 64397.8
p 64408.2
s 64411.2
r 64418.3
q 64421.4
p 64520.5
r 64530.9
p 64535.4
r 64548.9
s 64577.6
p 64603.6
q 64612.1
r 64614.4
s 64621.9
q 64652.1
p 64676.6
r 64686.7
p 64717.8
r 64746.5
p 64761.3
r 64816.1
s 64845.8
p 64877.1
r 64883.8
q 64886.7
s 64894.1
q 64898.3
p 64914.2
s 64916.2
q 64916.9
r 64929.2
s 64945.9
q 65038.8
p 65047.1
r 65077.4
s 65101.3
q 65113.7
s 65196.2
q 65199.3
s 65260.2
p 65275.7
q 65284.3
r 65310.3
s 65313.2
p 65333.3
r 65335.3
p 65351.8
r 65437.1
p 65476.2
q 65490.3
s 65492.8
q 65512.5
r 65570.9
p 65577.4
r 65587.1
p 65592.9
s 65604.6
r 65615
p 65638.8
q 65673.6
s 65686.3
r 65716.6
p 65738.9
r 65781.9
q 65803.4
s 65810.8
p 65820.8
r 65841.7
p 65849.7
q 65874.8
s 65912.4
r 65940.8
q 65999.2
p 66009.8
s 66035.8
r 66075.5
p 66085.1
q 66144.9
s 66184.2
r 66186
p 66207.4
q 66216.3
r 66261.5
s 66270.9
q 66315.7
p 66319.5
s 66366.2
r 66387.6
p 66389.8
q 66407.9
s 66428.1
r 66429
p 66433.2
r 66457.4
p 66464.5
q 66469.1
s 66478.9
r 66508.1
q 66538.1
s 66540.2
q 66562.8
p 66579.7
r 66597.1
p 66635.8
r 66652.7
p 66655.1
s 66655.7
r 66655.9
p 66671.2
q 66694
s 66702.3
q 66732.9
r 66765.5
s 66832.4
p 66837.9
r 66842.4
q 66845.8
s 66869.9
p 66884.9
q 66889.9
r 66904.6
s 66967.1
p 66978.4
r 66979.5
p 66985
r 67094.3
q 67112.5
p 67142.5
r 67154.1
s 67170.4
p 67170.6
r 67216.4
q 67243.3
s 67244.5
q 67263.6
s 67282.3
q 67309.6
s 67311.5
p 67340
r 67373.8
p 67390.4
q 67398.8
s 67401.7
q 67419.5
r 67420.7
p 67429.5
r 67482.2
p 67503.9
r 67527.8
s 67528.7
q 67569.9
s 67595.3
q 67600.6
p 67609.7
r 67622.3
s 67646.3
p 67647.4
r 67652.7
q 67654.9
p 67674.6
r 67766.9
s 67769.6
p 67771.2
r 67799.6
q 67842.8
p 67880.7
r 67885.4
p 67891.4
r 67893.6
s 67912.9
p 67951.8
r 67963.8
p 67969.7
q 67981.9
r 67988.4
p 68029.2
r 68065.1
p 68067
r 68074.7
p 68079.2
r 68079.9
p 68102
s 68106.4
r 68139.4
p 68153.4
q 68161.4
s 68165
q 68166.1
s 68184.8
q 68204.1
r 68243
s 68245.4
q 68274
p 68277.5
r 68278.5
s 68303.4
q 68320.6
p 68323.6
s 68368.5
q 68394.5
r 68476.5
s 68498.6
p 68537.1
r 68582.6
p 68596.6
q 68601.7
s 68608
q 68627
s 68630
q 68655.5
s 68656.8
r 68702.1
q 68734
p 68734.5
r 68786
p 68834.7
r 68836.9
p 68857.1
s 68862.7
q 68869
s 68881.8
q 68916.8
s 68933.6
q 68943.6
r 68950.7
p 69002.9
s 69022.9
r 69043.4
p 69050.9
q 69076.1
s 69086.8
r 69107.3
q 69135.5
s 69161.2
p 69172.6
q 69197.3
s 69199.2
r 69218.5
q 69245.9
s 69271.4
q 69280.2
s 69287.2
q 69314.2
s 69336.8
q 69359.6
p 69372.4
s 69376.1
r 69380.1
q 69446.9
s 69457.7
q 69459
p 69500.6
s 69530.5
r 69536.2
q 69546.1
p 69557.7
s 69586.6
r 69587.4
p 69599.5
q 69617.1
r 69642
s 69652.7
q 69658.1
s 69698.2
p 69703.3
r 69715.4
p 69736.1
r 69745.8
p 69748.9
r 69757.8
q 69836.3
p 69845
s 69872.4
q 69885.9
r 69885.9
s 69967.9
q 69980.1
s 70013.1
p 70014
q 70038
s 70038.3
r 70055.6
p 70064.9
r 70081.6
p 70100.8
r 70124.1
p 70140.3
q 70162.9
s 70204.2
q 70272.8
s 70284.6
r 70332.2
p 70424.2
r 70446
p 70451
r 70473.7
p 70476.4
r 70483.2
p 70501.8
r 70517.6
p 70528.2
q 70581.4
r 70589.5
s 70684
p 70713.4
r 70718.2
q 70733.4
p 70739
s 70772.9
r 70783.5
q 70792.8
p 70809.5
s 70837.3
q 70840.4
s 70855
r 70867.4
p 70882.6
q 70908.7
r 71012.8
s 71025.6
p 71062.7
q 71102.1
r 71165.2
s 71180.7
p 71199.3
q 71205.9
s 71222.6
r 71241.4
q 71258.5
p 71260.1
r 71339.2
p 71342.5
r 71343.3
s 71343.3
q 71348.1
p 71355.2
r 71390
p 71403.1
r 71406.8
s 71427.8
q 71441.5
s 71452.1
q 71485.3
s 71499.7
p 71529.8
r 71535.2
p 71540.2
q 71540.2
r 71557.1
s 71580.3
p 71601.1
r 71638.8
q 71647.2
s 71647.4
q 71660.8
p 71681.7
s 71734
q 71742.7
r 71830.6
s 71851.4
p 71880.2
q 71883
s 72000.1
r 72001.4
q 72015.3
s 72044.6
p 72074
r 72080.4
p 72081.1
r 72084.6
p 72106.8
r 72117.4
p 72118.1
q 72129
s 72184.6
q 72207.6
r 72208.2
p 72222.5
r 72245.5
s 72280.8
p 72283.7
q 72296.7
r 72307.4
p 72322.1
s 72339.3
r 72351.4
p 72360.5
q 72389.2
r 72415.9
p 72416.3
r 72420.1
s 72431
p 72490
q 72518.6
s 72525.2
r 72531.6
p 72534.5
q 72547.6
s 72606.7
q 72628.2
r 72634.2
p 72653.7
r 72657.7
p 72658.4
r 72691.8
s 72704.5
q 72704.9
s 72718.4
q 72736.2
s 72765.6
q 72769.8
s 72786.8
q 72787
s 72788.8
q 72821.8
p 72822.9
s 72824.8
q 72859.7
r 72863.6
s 72902.5
p 72922.7
q 72937.4
r 72954.9
s 73045.6
q 73047.5
p 73066.5
r 73090.5
s 73098.1
q 73099.2
p 73111.7
r 73139.5
p 73158.9
r 73177
s 73189
q 73196.4
s 73204.8
p 73207.7
r 73217.5
q 73272.4
s 73281.9
p 73285.1
r 73297.3
q 73301.6
p 73313.2
r 73334.6
s 73358.3
p 73383.7
r 73396.8
q 73531.9
p 73561.3
r 73569.2
s 73574.7
q 73610.2
s 73616.9
q 73641.3
p 73649.2
s 73674.3
r 73676.4
p 73690.6
r 73698.6
q 73708.2
p 73741.4
s 73741.8
q 73759.2
r 73762.2
s 73764.5
p 73770.9
r 73814.7
q 73844.1
s 73890.4
q 73905.1
p 73940.9
s 73955.6
r 73955.8
p 73957.9
q 74001.6
r 74003.3
s 74015.5
q 74090.7
p 74141.1
r 74188.5
p 74195.8
r 74205.2
s 74223.9
p 74231.8
q 74254.1
r 74271.5
s 74282.4
q 74335.8
p 74349.1
s 74360.7
r 74363.1
p 74391.8
q 74420.7
s 74430.4
q 74440.8
r 74443.8
p 74445.4
r 74455.1
p 74466
r 74486.2
s 74488.5
p 74492.8
r 74503.4
q 74518.4
s 74538.3
q 74546.2
p 74547.5
r 74555.4
p 74571.8
r 74603.3
s 74605.4
p 74608.5
q 74613.6
s 74620.5
q 74632.8
r 74657.5
p 74706
s 74707.1
q 74711.8
s 74713.9
q 74763.1
s 74776.6
r 74777.3
p 74787.8
q 74787.8
s 74789
r 74806.3
p 74827.6
q 74842.6
r 74890.3
p 74903.1
s 74943.1
r 74944.1
q 74979.6
s 74982.3
p 74992
r 75028.5
q 75033.4
p 75074.1
s 75078.2
r 75088
q 75097.2
s 75099.8
p 75123.5
r 75148
p 75158.6
q 75169.1
s 75200.3
r 75204.7
p 75213.4
r 75230.9
q 75242.9
s 75276.5
p 75322.6
q 75344.3
s 75424
q 75474.5
r 75494.3
s 75540
p 75541.8
r 75542.9
p 75550.5
r 75594.8
p 75624.6
r 75628.9
p 75646.2
r 75649.1
q 75654.9
s 75660.4
p 75687
q 75729.1
s 75736.8
q 75741.4
r 75761
s 75765.7
p 75780.9
r 75785.4
p 75825.9
q 75855.5
r 75860.3
s 75868
q 75889.8
p 75948.5
s 75958.2
q 75975.9
s 75980.7
r 76028.3
p 76036.6
r 76121.5
q 76122.1
s 76122.2
p 76123
q 76139.2
r 76179.7
s 76200.8
p 76222.1
r 76250.2
q 76251.2
s 76287.4
p 76307.8
r 76308.8
p 76333.3
r 76336
p 76385.9
q 76386.4
s 76415.1
q 76424
r 76431.1
s 76437
p 76476.8
q 76480.5
r 76482.8
s 76494
p 76498.8
q 76500.3
r 76500.6
p 76601.8
r 76606.9
p 76635.1
r 76764.4
p 76767.5
r 76772.3
p 76783
s 76795.7
r 76858.1
q 76867
s 76869.6
p 76877.1
q 76886.2
s 76890.4
r 76891.7
q 76908.3
s 76910.3
q 76915.7
s 76949.8
q 76953.4
s 76958.9
q 76969.2
s 77031.4
p 77036.6
q 77067.7
r 77103.1
s 77173
q 77209.1
s 77350.4
q 77370.8
p 77434.7
s 77504.4
q 77527
r 77531.1
p 77550.2
r 77561.2
p 77568
s 77571.3
q 77591.5
s 77672.8
q 77700.7
r 77704.7
s 77714.9
p 77728.7
q 77731.7
r 77754.7
s 77755.6
q 77778.1
p 77787.3
r 77795.1
s 77810.1
p 77814.7
r 77839.4
q 77840.4
p 77851.4
r 77859.1
p 77875.5
s 77878.5
r 77884
q 77888.4
p 77934
s 77936
r 77940.3
q 78010.1
p 78038.9
s 78040.4
q 78050
r 78107.5
p 78109.8
s 78109.8
r 78112.6
p 78138.3
r 78153.5
p 78182.8
r 78189.3
p 78205.5
q 78207.9
r 78219.7
p 78246.2
r 78287.4
p 78336.5
r 78364.9
p 78366.8
r 78397.8
p 78410.8
r 78439.2
p 78444.8
r 78469.5
s 78473
q 78532.6
s 78544.5
p 78570.9
q 78611.2
r 78620.9
p 78621.7
r 78632.9
p 78645.8
s 78687.3
r 78705.6
q 78721.9
s 78763.8
q 78782.4
s 78796.3
p 78797.2
r 78816.9
q 78822.2
s 78867
q 78886.2
s 78902.1
q 78914.4
s 78962.2
p 79005.9
q 79023.1
r 79036.8
p 79042.9
s 79043.4
r 79073.8
q 79138.2
s 79138.2
p 79173.9
r 79192.6
q 79203.5
s 79214.1
p 79238.8
q 79250.6
r 79264.6
s 79271.5
p 79287.7
q 79299.8
s 79386.9
q 79400
r 79407.2
p 79409.6
s 79434.6
r 79434.9
q 79436.9
s 79438
q 79439.4
p 79525.3
r 79581.4
s 79680.4
q 79682.8
p 79687.2
s 79735.9
r 79742.6
q 79745.2
s 79757.5
q 79761.5
s 79763.7
q 79796.6
s 79834.7
p 79836.4
r 79839.1
p 79860.7
q 79890.9
r 79899.3
p 79907.6
s 79928.8
q 79929.9
r 79933.3
p 79962
s 79994.2
q 80024.1
r 80057.5
p 80080.7
s 80089
r 80091.8
p 80114
r 80126.9
q 80148.9
p 80157
r 80205
s 80236.4
p 80260.7
q 80281.8
s 80330.7
q 80341
s 80348
q 80410.7
r 80479.9
s 80492.4
p 80501.2
q 80514
r 80515.6
p 80553.5
s 80556.9
r 80631.4
p 80640.7
r 80645.2
p 80648.6
q 80691.2
r 80729.1
p 80738.9
s 80821.3
q 80860.1
s 80871.2
q 80875.5
r 80887.4
s 80892.9
q 80897.3
s 80899.4
p 80927.4
r 80955.7
q 80957.7
s 80988.9
q 81004.9
p 81008.5
r 81015.2
p 81034.4
r 81055.8
p 81086.9
r 81094.3
p 81199.9
r 81210
s 81227.2
p 81230.4
r 81244.3
p 81260.5
q 81270.1
s 81274.9
q 81283.1
s 81322.9
r 81375.4
q 81416.4
p 81420.4
r 81436
s 81447.8
q 81456.4
p 81460.5
r 81472.1
p 81493.4
r 81502.3
s 81539.5
p 81547.2
q 81553.6
r 81586.2
p 81640.7
r 81653.8
s 81695.6
q 81766.6
p 81845.3
s 81890.8
q 81892.6
r 81937.5
s 82142.4
p 82197.2
r 82205.4
q 82214.6
p 82255.9
r 82261
p 82341.2
s 82357.4
q 82378.3
r 82388.9
p 82394.8
r 82396.9
s 82414.3
p 82443.5
r 82443.6
q 82457.6
s 82465.1
q 82472.9
p 82480.5
r 82481.6
s 82527.6
q 82542.2
s 82561.3
q 82566.8
s 82594.7
p 82706.3
q 82712.6
s 82727.8
r 82744.5
q 82748.1
s 82768.8
